"","year","county","zip_code","SASH_sys_installed","SASH_avg_size_DC","SASH_avg_incentive","SASH_avg_syscost","total_sys_installed","total_avg_size_DC","SASH_installations_share","county_medianinc","pop","med_age","pov","inc_under10","inc_over200","medianinc","ed_LThighschool","ed_college","whiteshare","hispshare","asianshare","blackshare","maleshare","nonfluentshare","LThighschoolshare","collegeshare","poverty_rate","SASH_install_rate_10000","total_install_rate_10000","inc_threshold","inc_under15","inc_under20","inc_under25","inc_under30","inc_under35","inc_under40","inc_under45","inc_under50","inc_under60","inc_under75","inc_under100","inc_under125","inc_under150","inc_under200","total_hh","eligible_hh","eligibilityshare"
"139",2011,"Contra Costa","94806",0,0,0,0,4,0,0,79135,59944,32.7,8725,1137,325,52354,8585,5332,14.9506205792073,43.52729213933,18.8442546376618,19.8418523955692,49.8665421059656,17.6865074069131,26.8465820251423,16.673963349803,14.5552515681303,0,0.667289470172161,63308,2156,3199,4204,5241,6281,7184,8143,9002,10635,12696,15309,16957,17550,18698,19023,11089.5192,0.582953225043369
"140",2011,"Del Norte","95531",0,0,0,0,2,0,0,37588,24605,37.9,4643,641,186,38427,2731,1924,66.2466978256452,17.8459662670189,3.32452753505385,3.31639910587279,55.4927860191018,2.40601503759399,20.5678566049104,14.4901340563338,18.8701483438326,0,0.812842918106076,30070.4,1654,2253,2864,3338,3935,4270,4597,4932,5525,6533,7309,7827,8075,8169,8355,3346.40576,0.400527320167564
"141",2011,"El Dorado","95614",0,0,0,0,9,0,0,68815,4059,43.8,223,30,74,82738,4,519,94.579945799458,2.14338507021434,0.911554570091156,0.936191180093619,48.8543976348854,0,0.182232346241458,23.6446469248292,5.4939640305494,0,22.1729490022173,55052,41,69,114,114,198,234,299,378,483,697,956,1219,1360,1470,1544,431.046,0.279174870466321
"142",2011,"El Dorado","95619",0,0,0,0,2,0,0,68815,5246,39.2,481,67,28,54221,222,388,81.2428516965307,15.497521921464,0.743423560808235,0.0762485703393061,50,4.74647350362181,8.06979280261723,14.1039621955652,9.16889058330156,0,3.81242851696531,55052,140,151,310,389,480,689,771,895,1095,1281,1610,1730,1839,1934,1962,996.04,0.507665647298675
"143",2011,"El Dorado","95623",0,0,0,0,11,0,0,68815,3685,51.7,332,52,31,64107,132,458,88.6838534599729,7.84260515603799,1.92672998643148,0,52.8900949796472,1.16689280868385,6.55086848635236,22.7295285359801,9.00949796472185,0,29.8507462686567,55052,103,238,302,345,444,493,569,611,739,857,1007,1177,1295,1498,1529,675.6656,0.441900327011118
"144",2011,"El Dorado","95633",0,0,0,0,2,0,0,68815,3399,43.7,220,13,23,63958,71,698,81.6122388937923,9.62047661076787,0.912032950867902,0,49.0732568402471,3.20682553692262,3.31465919701214,32.5863678804855,6.47249190938511,0,5.88408355398647,55052,108,133,239,252,308,393,459,554,677,799,1165,1243,1304,1375,1398,616.1396,0.440729327610873
"145",2011,"El Dorado","95634",0,0,0,0,5,0,0,68815,2964,50.5,328,42,13,55357,146,149,87.8542510121457,8.73819163292848,0,0.101214574898785,52.0917678812416,0.404858299595142,10.041265474553,10.2475928473177,11.0661268556005,0,16.8690958164642,55052,86,112,223,295,335,384,442,514,642,840,1009,1095,1126,1151,1164,578.6656,0.497135395189003
"146",2011,"El Dorado","95635",0,0,0,0,1,0,0,68815,1250,49.1,150,23,13,80465,9,283,90.32,1.28,1.92,3.68,51.92,0,0.974025974025974,30.6277056277056,12,0,8,55052,36,45,45,61,72,96,148,163,195,234,380,418,453,471,484,179.1664,0.370178512396694
"147",2011,"El Dorado","95636",0,0,0,0,1,0,0,68815,923,37.8,52,0,0,32365,0,56,92.4160346695558,6.71722643553629,0.866738894907909,0,61.863488624052,0,0,11.7894736842105,5.63380281690141,0,10.8342361863489,55052,0,14,14,56,158,158,166,179,199,199,246,258,258,305,305,189.104,0.620013114754098
"148",2011,"El Dorado","95651",0,0,0,0,3,0,0,68815,460,46.3,33,0,0,52447,0,57,94.1304347826087,0.434782608695652,1.73913043478261,0,39.3478260869565,0,0,22.265625,7.17391304347826,0,65.2173913043478,55052,0,0,0,0,0,0,13,40,97,97,140,147,156,172,172,68.7964,0.399979069767442
"149",2011,"El Dorado","95664",0,0,0,0,1,0,0,68815,1032,47.1,137,42,25,84375,52,213,88.953488372093,6.4922480620155,4.55426356589147,0,52.3255813953488,0,7.52532561505065,30.8248914616498,13.2751937984496,0,9.68992248062015,55052,42,51,80,80,80,91,105,123,160,166,281,311,338,376,401,141.6924,0.353347630922693
"150",2011,"El Dorado","95667",0,0,0,0,46,0,0,68815,36713,46.1,3579,612,661,62981,1423,5016,83.7632446272438,10.7237218423992,1.21210470405578,0.735434314820363,48.7974287037289,3.29855909350911,7.07678535906107,24.945295404814,9.74859041756326,0,12.5296216599025,55052,1172,1773,2435,3250,3797,4487,5073,5635,6823,8713,10660,11976,12911,13674,14335,6235.1776,0.434961813742588
"151",2011,"El Dorado","95672",0,0,0,0,19,0,0,68815,5374,44.5,174,45,168,108000,66,1577,81.4477112020841,3.36806847785635,12.6721250465203,0,51.1164867882397,1.35839225902493,2.0919175911252,49.9841521394612,3.23781168589505,0,35.355414960923,55052,95,138,145,184,244,264,292,335,469,626,866,1131,1335,1688,1856,402.6968,0.21697025862069
"152",2011,"El Dorado","95682",0,0,0,0,74,0,0,68815,28938,43.2,1993,223,732,78021,971,4911,81.0318612205405,13.4010643444606,2.23235883613242,0.435413642960813,48.8354412882715,2.56064690026954,6.2970168612192,31.8482490272374,6.88713801921349,0,25.5719123643652,55052,522,918,1221,1690,2100,2386,2721,3332,4098,5288,6955,8329,9244,10186,10918,3718.9832,0.340628613299139
"153",2011,"El Dorado","95684",0,0,0,0,5,0,0,68815,2918,50.6,153,43,63,48873,83,276,94.5510623714873,1.71350239890336,0,0.102810143934202,50.0342700479781,0,4.66292134831461,15.5056179775281,5.24331734064428,0,17.1350239890336,55052,127,163,313,422,492,566,611,757,870,963,1134,1213,1292,1350,1413,814.0876,0.576141259731069
"154",2011,"El Dorado","95709",0,0,0,0,4,0,0,68815,4173,51.6,235,97,155,63990,96,540,89.9592619218787,7.40474478792236,0.335490055116223,0.167745027558112,51.1622334052241,2.30050323508267,4.34585785423269,24.4454504300589,5.63144021087946,0,9.58543014617781,55052,172,257,307,345,410,485,580,681,895,1102,1261,1491,1571,1680,1835,789.1128,0.430034223433242
"155",2011,"El Dorado","95726",0,0,0,0,1,0,0,68815,9402,47.8,1113,131,125,57753,526,934,88.0876409274622,7.67921718783238,0.574345883854499,0,48.0642416507126,1.63794937247394,9.39621293319042,16.6845301893533,11.8379068283344,0,1.06360348861944,55052,226,417,582,844,1067,1226,1411,1537,1903,2412,2947,3341,3454,3512,3637,1721.9032,0.473440527907616
"156",2011,"El Dorado","95735",0,0,0,0,0,0,NA,68815,17,55.8,0,0,0,45417,0,4,100,0,0,0,64.7058823529412,0,0,23.5294117647059,0,0,0,55052,0,0,0,0,4,4,4,10,10,10,10,10,10,10,10,10,1
"157",2011,"El Dorado","95762",0,0,0,0,160,0,0,68815,39336,40.6,1125,235,2421,116109,410,11276,78.7827943868212,6.96054504779337,7.91641244661379,1.85834858653651,50.6050437258491,0.587248322147651,1.95098738995955,53.6569117297169,2.85997559487492,0,40.6752084604434,55052,349,473,626,810,1166,1476,1789,2098,2865,3854,5700,7431,8967,10985,13406,2485.4884,0.18540119349545
"158",2011,"Fresno","93210",0,0,0,0,10,0,0,46903,17756,34.3,2922,168,134,48232,3837,872,32.8452354133814,52.934219418788,1.46429375985582,10.1993692273034,65.3243973867988,15.6341518359991,36.6931242230085,8.33891173376685,16.4564091011489,0,5.63189907636855,37522.4,345,541,928,1121,1285,1530,1778,1975,2320,2697,3051,3419,3525,3642,3776,1408.5976,0.373039618644068
"159",2011,"Fresno","93234",0,0,0,0,0,0,NA,46903,7026,22.6,3273,301,0,23705,2119,14,0.612012524907486,98.3632223171079,0.0996299459151722,0.925135212069456,46.4702533447196,41.5456874466268,74.1168240643582,0.489681706890521,46.5841161400512,0,0,37522.4,432,649,813,919,1000,1090,1227,1292,1423,1497,1568,1568,1568,1568,1568,1045.4032,0.666711224489796
"160",2011,"Fresno","93242",0,0,0,0,2,0,0,46903,3243,31.5,404,99,34,45760,443,211,47.0243601603454,51.0021584952205,0.585877274128893,1.140918902251,47.5177304964539,13.5060129509713,29.9526707234618,14.2663962136579,12.4576009867407,0,6.16712920135677,37522.4,140,191,223,385,421,457,484,581,641,774,859,922,949,979,1013,439.16128,0.433525449160908
"161",2011,"Fresno","93602",0,0,0,0,9,0,0,46903,4192,46.9,272,48,39,65864,173,534,74.7853053435115,8.77862595419847,1.19274809160305,1.74141221374046,50.787213740458,0.238549618320611,7.68888888888889,23.7333333333333,6.48854961832061,0,21.469465648855,37522.4,84,115,202,258,339,429,470,529,709,886,1191,1334,1392,1511,1550,384.4032,0.248002064516129
"162",2011,"Fresno","93605",0,0,0,0,0,0,NA,46903,227,45.2,12,3,0,84583,5,23,65.1982378854625,11.4537444933921,0,0,48.4581497797357,2.20264317180617,3.47222222222222,15.9722222222222,5.2863436123348,0,0,37522.4,3,3,3,3,7,16,26,26,26,35,57,90,90,93,93,11.54032,0.124089462365591
"163",2011,"Fresno","93606",0,0,0,0,0,0,NA,46903,540,30.3,8,0,0,39615,61,0,17.962962962963,80.1851851851852,0,0,56.1111111111111,16.1111111111111,26.1802575107296,0,1.48148148148148,0,0,37522.4,6,36,36,49,62,75,75,75,95,114,146,146,146,146,146,68.55824,0.46957698630137
"164",2011,"Fresno","93608",0,0,0,0,0,0,NA,46903,711,22.9,453,15,0,21172,200,17,1.26582278481013,98.7341772151899,0,0,43.3192686357243,50.6329113924051,59.7014925373134,5.07462686567164,63.7130801687764,0,0,37522.4,24,64,112,120,120,150,150,159,167,173,173,173,173,173,173,135.1344,0.781123699421965
"165",2011,"Fresno","93609",0,0,0,0,3,0,0,46903,5837,25,1552,55,36,42823,1135,61,18.6225800925133,71.2694877505568,4.95117354805551,2.38136028781909,50.6595854034607,21.9119410656159,49.9779832672831,2.68604139145751,26.5890011992462,0,5.13962652047285,37522.4,159,252,320,386,550,595,761,822,912,1054,1230,1305,1307,1324,1360,572.7016,0.421104117647059
"166",2011,"Fresno","93611",1,3.22,17953,20774.59,131,3.22,0.00763358778625954,46903,46034,35.4,3270,400,502,80822,1721,8318,60.5639310075162,22.2618064908546,11.511057044793,2.46339661988965,48.7205109267063,2.11148281704827,7.17801134467801,34.693026359693,7.10344527957596,0.217230742494678,28.4572272668028,37522.4,720,1034,1484,1850,2328,2800,3311,3899,5014,6815,9777,11682,13278,14369,14871,2566.11456,0.172558305426669
"167",2011,"Fresno","93612",13,3.81246153846154,21109.6230769231,21607.4430769231,26,3.81246153846154,0.5,46903,34055,31.5,6062,972,120,39609,2485,2982,55.8478931140802,29.3789458229335,7.39979445015416,3.21832330054324,47.2001174570548,4.25488180883864,14.8873711957824,17.8648454349389,17.8006166495375,3.81735427984143,7.63470855968287,37522.4,2079,2983,4049,4970,5753,6707,7557,8324,9380,10582,11743,12594,12915,13134,13254,6234.27392,0.470369240983854
"168",2011,"Fresno","93616",0,0,0,0,0,0,NA,46903,3054,29.5,928,65,8,43831,685,113,4.91159135559921,82.3510150622135,12.0170268500327,0.720366732154551,56.4505566470203,31.7943680419122,49.7458242556282,8.20624546114742,30.3863785199738,0,0,37522.4,92,121,221,259,296,321,362,392,494,542,617,645,651,687,695,308.612,0.444046043165468
"169",2011,"Fresno","93619",0,0,0,0,151,0,0,46903,28715,38.8,1096,143,1374,107053,354,7076,68.7480410935051,14.8284868535609,8.30576353822044,3.72975796621975,48.5181960647745,1.12833014104127,2.33416853488065,46.6569959119082,3.81682047710256,0,52.5857565732196,37522.4,314,423,509,591,871,1071,1295,1477,1841,2769,4275,5533,6808,8097,9471,971.896,0.102618097349805
"170",2011,"Fresno","93621",0,0,0,0,1,0,0,46903,305,61.8,101,50,0,22083,0,11,100,0,0,0,48.8524590163934,0,0,6.9620253164557,33.1147540983607,0,32.7868852459016,37522.4,78,78,102,102,102,121,121,121,121,121,154,176,176,176,176,111.58512,0.634006363636364
"171",2011,"Fresno","93622",8,2.65275,15567.8125,17949.00125,8,2.65275,1,46903,9261,27.4,2672,252,24,31294,2373,243,10.6683943418637,88.4353741496599,0.205161429651226,0.561494439045459,51.2903574128064,37.2098045567433,56.1125561598487,5.74603925277843,28.8521757909513,8.63837598531476,8.63837598531476,37522.4,418,636,892,1186,1417,1555,1711,1802,2009,2122,2242,2363,2466,2466,2490,1486.61824,0.597035437751004
"172",2011,"Fresno","93624",0,0,0,0,0,0,NA,46903,1177,30.8,473,28,0,31797,453,31,2.54885301614274,88.7000849617672,5.35259133389974,0,59.2183517417162,50.89209855565,72.3642172523962,4.95207667731629,40.1869158878505,0,0,37522.4,31,58,91,113,156,190,190,198,229,229,238,244,244,249,249,173.15232,0.695390843373494
"173",2011,"Fresno","93625",0,0,0,0,5,0,0,46903,6715,32.3,1368,167,26,50200,910,620,25.2717795979151,61.1764705882353,11.0945644080417,1.9210722263589,51.3775130305287,16.9769173492182,27.0752752157096,18.4468908063076,20.3723008190618,0,7.44601638123604,37522.4,357,408,535,639,866,933,971,1049,1174,1329,1636,1889,2005,2076,2102,899.80016,0.428068582302569
"174",2011,"Fresno","93626",0,0,0,0,2,0,0,46903,730,53.3,42,15,35,33000,14,86,99.4520547945205,0.410958904109589,0,0.136986301369863,56.7123287671233,0.136986301369863,4.86111111111111,29.8611111111111,5.75342465753425,0,27.3972602739726,37522.4,26,129,166,181,203,203,203,251,251,281,320,347,347,347,382,203,0.531413612565445
"175",2011,"Fresno","93630",0,0,0,0,9,0,0,46903,17946,29.6,4597,348,132,44820,3271,940,25.1476652178758,68.5500947286303,5.81745235707121,0.128162264571492,49.0304246071548,19.5140978491029,38.9219419324131,11.1851499286054,25.6157360971804,0,5.01504513540622,37522.4,630,872,1354,1783,1959,2139,2445,2893,3213,3707,4078,4356,4550,4730,4862,2049.8064,0.421597367338544
"176",2011,"Fresno","93631",0,0,0,0,25,0,0,46903,15789,31.9,2726,318,170,58910,1671,1670,42.2952688580657,48.1474444233327,4.45246690734055,0.23434036354424,50.7315219456584,11.6663499904997,21.9926296393788,21.9794682811266,17.2651846222053,0,15.8338083475838,37522.4,712,941,1112,1355,1584,1961,2133,2232,2501,3150,3831,4196,4469,4750,4920,1774.18896,0.360607512195122
"177",2011,"Fresno","93634",0,0,0,0,0,0,NA,46903,55,58.2,13,0,0,128375,14,20,76.3636363636364,18.1818181818182,0,5.45454545454545,58.1818181818182,18.1818181818182,35,50,23.6363636363636,0,0,37522.4,0,0,0,0,0,4,4,4,8,8,8,8,18,23,23,2.01792,0.0877356521739132
"178",2011,"Fresno","93640",0,0,0,0,0,0,NA,46903,11505,24.2,5320,242,0,25886,3349,48,0.382442416340721,95.5323772272925,2.09474141677532,1.45154280747501,53.2811820947414,51.8383311603651,67.047047047047,0.960960960960961,46.2407648848327,0,0,37522.4,680,1071,1288,1567,1765,1896,2092,2228,2405,2561,2690,2705,2744,2744,2744,1831.08688,0.667305714285714
"179",2011,"Fresno","93641",0,0,0,0,0,0,NA,46903,494,25,54,32,0,27174,49,16,89.2712550607287,5.06072874493927,0.607287449392713,3.84615384615385,67.8137651821862,3.23886639676113,23.5576923076923,7.69230769230769,10.9311740890688,0,0,37522.4,32,32,75,98,140,140,140,140,140,178,190,190,190,190,190,140,0.736842105263158
"180",2011,"Fresno","93646",0,0,0,0,2,0,0,46903,10627,25.4,4463,331,49,27612,2885,228,5.40133621906465,93.7423543803519,0.141149901195069,1.67497882751482,46.937047144067,35.3062952855933,62.1365496446263,4.91061813482662,41.9968006022396,0,1.88199868260092,37522.4,626,908,1115,1457,1723,1787,1899,1996,2144,2322,2469,2502,2535,2546,2595,1755.28672,0.67641106743738
"181",2011,"Fresno","93648",0,0,0,0,1,0,0,46903,15068,26.6,4341,226,0,36649,3672,497,2.92673214759756,94.7305548181577,1.44013804088134,0.849482346694983,50.5309264666844,37.6426864879214,51.9892396998443,7.03666997026759,28.8093973984603,0,0.663658083355455,37522.4,593,903,1230,1483,1628,1984,2166,2282,2583,2816,3113,3390,3515,3566,3566,1807.59488,0.506897049915872
"182",2011,"Fresno","93650",0,0,0,0,8,0,0,46903,4137,29.3,1473,102,0,27072,475,145,31.399564902103,54.7739908145999,11.8926758520667,1.13608895334784,41.8419144307469,16.6062364031907,29.4299876084263,8.98389095415118,35.605511240029,0,19.3376843123036,37522.4,314,467,631,740,795,864,944,1006,1108,1264,1327,1351,1383,1383,1383,829.80912,0.600006594360087
"183",2011,"Fresno","93651",0,0,0,0,2,0,0,46903,1561,48,15,0,17,92596,23,301,92.0563741191544,5.82959641255605,0,0.896860986547085,48.6226777706598,0,2.55839822024472,33.4816462736374,0.960922485586163,0,12.8122998078155,37522.4,0,11,41,41,53,79,103,103,117,212,293,456,482,544,561,66.11648,0.117854688057041
"184",2011,"Fresno","93652",0,0,0,0,0,0,NA,46903,373,30.5,151,3,0,38333,134,2,10.7238605898123,89.2761394101877,0,0,63.2707774798928,46.112600536193,67,1,40.4825737265416,0,0,37522.4,12,26,29,33,33,42,42,42,54,69,80,80,80,80,80,37.54032,0.469254
"185",2011,"Fresno","93654",0,0,0,0,14,0,0,46903,30658,31,6741,338,195,50250,4987,2219,25.5659208037054,69.4500619740361,2.95518298649618,0.56102811664166,51.7874616739513,25.1321025507209,34.319730231918,15.2708003578556,21.9877356644269,0,4.56650792615304,37522.4,865,1599,2159,2501,3084,3404,3798,4122,4849,5821,6851,7423,7846,8078,8273,3245.4336,0.392292227728756
"186",2011,"Fresno","93656",0,0,0,0,2,0,0,46903,6994,26.1,1932,108,26,40045,1460,292,24.5067200457535,72.0617672290535,2.21618530168716,0.77209036316843,52.8452959679725,31.2124678295682,46.1149715729627,9.22299431459255,27.6236774378038,0,2.85959393766085,37522.4,166,286,423,615,769,932,987,1112,1373,1508,1725,1783,1795,1839,1865,851.23024,0.456423721179625
"187",2011,"Fresno","93657",0,0,0,0,38,0,0,46903,35191,30.6,7309,549,269,50612,4686,2881,25.6258702509164,63.25480946833,6.35673893893325,2.05450257168026,49.7314654315024,16.4530703873149,28.2578544292348,17.3732135319303,20.7695149327953,0,10.7982154528146,37522.4,1244,1731,2495,3154,3678,4245,4695,5076,5928,6693,7993,8928,9635,9977,10246,3964.04016,0.386886605504587
"188",2011,"Fresno","93660",0,0,0,0,2,0,0,46903,4399,22.1,2071,122,0,26033,1288,44,2.77335758126847,96.8629233916799,0.250056831097977,0,52.2618776994772,35.9172539213458,68.1842244573849,2.3292747485442,47.0788815639918,0,4.54648783814503,37522.4,188,310,451,588,681,754,766,790,859,900,965,979,983,983,983,717.82704,0.730241139369278
"189",2011,"Fresno","93662",0,0,0,0,16,0,0,46903,29711,30.5,6526,381,112,43760,5149,1630,17.7543670694356,74.5919019891623,4.87361583251994,1.82087442361415,51.088822321699,22.688566524183,36.3861211221822,11.5186205921843,21.9649288142439,0,5.38521086466292,37522.4,973,1510,2045,2574,3267,3704,4194,4528,5352,6247,6998,7593,7833,8151,8263,3487.45776,0.422057093065473
"190",2011,"Fresno","93664",0,0,0,0,0,0,NA,46903,662,44.4,28,0,13,83750,8,139,90.9365558912387,8.00604229607251,1.05740181268882,0,59.9697885196375,0,2.22841225626741,38.7186629526462,4.22960725075529,0,0,37522.4,0,3,8,21,30,30,45,49,84,93,155,163,171,231,244,30,0.122950819672131
"191",2011,"Fresno","93667",0,0,0,0,1,0,0,46903,2403,44.4,186,24,33,61357,136,262,80.1498127340824,6.53349979192676,0,0,49.5630461922597,0.540990428630878,12.0674356699201,23.2475598935226,7.74032459425718,0,4.16146483562214,37522.4,76,102,143,143,167,230,281,373,405,493,669,774,794,815,848,198.78224,0.234413018867925
"192",2011,"Fresno","93668",0,0,0,0,0,0,NA,46903,1668,30.8,693,66,0,25852,475,9,12.9496402877698,79.6163069544365,0.65947242206235,0,45.8033573141487,25.599520383693,61.1325611325611,1.15830115830116,41.5467625899281,0,0,37522.4,95,116,224,246,280,324,354,363,428,428,440,440,452,463,463,302.19712,0.652693563714903
"193",2011,"Fresno","93675",0,0,0,0,5,0,0,46903,2563,52.2,266,70,0,44779,269,266,70.0351150994928,19.3913382754584,0.624268435427234,1.05345298478346,44.791260241904,4.76004682013266,17.8500331785003,17.6509621765096,10.3784627389778,0,19.5083886071011,37522.4,123,146,186,197,331,428,483,498,541,738,805,845,916,963,963,379.93456,0.39453225337487
"194",2011,"Fresno","93701",4,3.1625,18484.5,21233.45,25,3.1625,0.16,46903,11183,26.3,6411,652,0,20253,2968,200,8.29830993472235,76.7325404632031,8.20888849146025,4.42636144147367,55.1104354824287,29.9293570598229,57.2641327416554,3.8587690526722,57.3280872753286,3.57685773048377,22.3553608155236,37522.4,1217,1566,1949,2159,2377,2499,2561,2662,2836,2985,3124,3135,3188,3188,3188,2438.54656,0.764914228356336
"195",2011,"Fresno","93702",2,2.875,16042,18102.345,11,2.875,0.181818181818182,46903,48368,24.2,19250,1128,0,28881,10948,972,8.17069136619252,73.0979159775058,14.8073106185908,3.73180615282832,51.7532252729077,24.4169698974529,53.8355625491739,4.77970102281668,39.7990406880582,0.413496526629176,2.27423089646047,37522.4,2853,3944,5255,6169,7019,7727,8337,8824,9763,10658,11354,11714,11850,11980,11980,7376.17184,0.615707165275459
"196",2011,"Fresno","93703",0,0,0,0,14,0,0,46903,32765,27.1,11418,1353,38,31545,5245,1028,20.8271020906455,56.5389897756753,16.0659240042729,5.61269647489699,50.6546619868762,12.1440561574851,36.1300544189571,7.08135289660398,34.848161147566,0,4.27285212879597,37522.4,2239,3126,3886,4535,5203,5847,6420,6901,7756,8279,8966,9321,9389,9451,9489,5527.88512,0.582557184107914
"197",2011,"Fresno","93704",0,0,0,0,30,0,0,46903,26249,38,5785,686,402,50564,1750,4014,54.7601813402415,34.5422682768867,4.16015848222789,3.69918854051583,49.9447598003733,8.0841174901901,12.3509069094502,28.3294516197332,22.0389348165644,0,11.4290068193074,37522.4,1628,2319,2733,3085,3727,4404,4956,5419,6471,7429,8794,9568,10125,10533,10935,4068.53296,0.372065199817101
"198",2011,"Fresno","93705",0,0,0,0,15,0,0,46903,37665,30.5,10612,1284,68,34264,4698,2275,30.8854374087349,50.9411920881455,7.21093853710341,8.95791849196867,47.8242400106199,11.5651135005974,24.8164386456077,12.0173260789182,28.1746979954865,0,3.98247710075667,37522.4,2650,3614,4826,5572,6365,7198,7935,8409,9369,10668,11644,12239,12357,12416,12484,6785.23184,0.543514245434156
"199",2011,"Fresno","93706",25,3.5252,18926.84,19852.52,41,3.5252,0.609756097560976,46903,39076,27,15911,1443,115,28100,8073,1216,10.9914013716859,59.519909919132,10.1264203091412,17.883099600778,50.8496263691268,22.1491452553997,47.6339391078593,7.17488789237668,40.7180878288464,6.39778892414781,10.4923738356024,37522.4,2531,3436,4536,5501,6100,6563,7029,7489,8095,8961,9639,9930,10095,10200,10315,6333.57424,0.614015922443044
"200",2011,"Fresno","93710",0,0,0,0,31,0,0,46903,31448,27.6,7181,830,57,44012,1696,3524,45.8407529890613,31.4328415161536,9.25973034851183,8.5061053167133,49.2718137878402,3.88259984736708,12.5092196489158,25.9920342233368,22.8345204782498,0,9.8575426100229,37522.4,1768,2710,3407,3948,4585,4975,5596,6058,6831,7861,9277,10023,10536,10912,10969,4781.7472,0.435932828881393
"201",2011,"Fresno","93711",0,0,0,0,82,0,0,46903,39723,39.7,2924,454,1578,69961,953,8839,61.2994990307882,22.7500440550814,7.96515872416484,4.57921103642726,47.337814364474,1.57843063212748,4.69620066032622,43.5568915389543,7.36097475014475,0,20.6429524456864,37522.4,1003,1479,2111,2887,3484,4047,4717,5654,7039,8691,10729,12234,13299,14343,15921,3768.02224,0.236669947867596
"202",2011,"Fresno","93720",0,0,0,0,92,0,0,46903,46908,37.1,3116,499,1244,78231,1024,11808,59.2713396435576,20.2545408032745,13.2301526392087,3.0847616611239,48.1858105227253,1.86535345783235,4.00720043828755,46.2080300540033,6.64279014240641,0,19.6128592137802,37522.4,973,1494,2009,2535,3212,3976,4642,5102,6301,8292,11158,13059,14358,16143,17387,3597.42272,0.206903014896187
"203",2011,"Fresno","93721",0,0,0,0,44,0,0,46903,7227,31.1,2282,283,0,20718,1709,280,18.0572851805729,61.7268576172686,5.63165905631659,12.2180711221807,61.5884876158849,21.7102532171025,44.0918472652219,7.22394220846233,31.5760343157603,0,60.882800608828,37522.4,683,807,958,1099,1172,1216,1250,1303,1356,1447,1541,1597,1619,1664,1664,1194.19712,0.717666538461538
"204",2011,"Fresno","93722",2,2.735,16393.345,16399.37,101,2.735,0.0198019801980198,46903,76432,29.7,13746,1223,641,56594,7571,7692,29.1671027841742,46.1691438141093,13.1437094410718,8.89679715302491,49.7121624450492,11.0058614193008,19.124482166313,19.430130342528,17.9846137743354,0.261670504500733,13.214360477287,37522.4,2377,3603,5004,5934,7362,8169,9214,10118,12154,14751,18033,20084,21509,22340,22981,7769.11536,0.338066897001871
"205",2011,"Fresno","93723",0,0,0,0,31,0,0,46903,9137,33.5,931,134,64,62442,1038,983,33.435482105724,48.7359089416658,13.1115245704279,1.66356572179052,49.6771369158367,11.3604027580169,21.9357565511412,20.7734573119189,10.1893400459669,0,33.9279851154646,37522.4,238,476,612,719,803,943,982,1026,1261,1658,2034,2433,2614,2751,2815,873.6272,0.310347140319716
"206",2011,"Fresno","93725",17,3.81529411764706,20452.76,20523.2211764706,28,3.81529411764706,0.607142857142857,46903,24553,26.1,8131,623,36,38198,4491,695,13.4566040809677,69.1646641958213,11.6401254429194,4.24795340691565,51.3257035800106,22.0339673359671,41.8624161073826,6.47837434750186,33.1161161568851,6.92379749928726,11.403901763532,37522.4,1130,1721,2153,2450,2854,3235,3590,3991,4523,4946,5558,5913,6051,6111,6147,3046.20688,0.495559928420368
"207",2011,"Fresno","93726",1,2.99,17955,19980.21,16,2.99,0.0625,46903,40978,28.5,10067,1533,72,36191,4344,2692,33.1397335155449,44.4750841915174,11.486651373908,7.5552735614232,48.0867782712675,6.3277856410757,22.6781519185591,14.0537718611329,24.5668407438138,0.244033383766899,3.90453414027039,37522.4,2528,3762,4928,5863,6820,7734,8373,9297,10499,11607,12844,13484,13753,13994,14066,7281.09472,0.517637901322338
"208",2011,"Fresno","93727",1,3.332,20132,23452.28,96,3.332,0.0104166666666667,46903,67324,29.2,15728,1715,329,44773,6981,6046,27.4389519339314,43.5312815637811,19.4804230289347,7.00641673103202,48.7270512744341,8.36848672093161,22.0750063243106,19.1183910953706,23.361654090666,0.148535440556117,14.2594022933872,37522.4,3461,4780,6059,7047,8384,9296,10387,11265,13007,14941,17623,19189,19817,20359,20688,8844.08576,0.427498344934261
"209",2011,"Fresno","93728",0,0,0,0,5,0,0,46903,15532,35.3,4036,662,65,32462,2169,1130,33.5887200618079,55.0669585372135,6.37393767705382,3.6762812258563,50.1738346639196,14.5055369559619,25.5146453358428,13.292553817198,25.9850630955447,0,3.21916044295648,37522.4,1178,1794,2221,2652,3096,3348,3759,3997,4395,5152,5487,5669,5739,5820,5885,3223.12896,0.547685464740867
"210",2011,"Fresno","93730",0,0,0,0,62,0,0,46903,9391,38.3,548,116,699,115524,247,2768,70.2055159194974,14.0773080609094,12.6291129805133,0.86252795229475,48.6849110850815,1.48014056011074,4.86699507389163,54.5418719211823,5.83537429453732,0,66.0206580768821,37522.4,148,232,292,373,410,442,528,596,847,1100,1591,1918,2371,2723,3422,426.14336,0.124530496785506
